no,date,time,traffic_type,variation_traffic_from,external_ip,internal_ip,protocol,packet_loss,throughput,latency,jitter,ping,packet_length
648,03/15/2024,07:39:51,Voice,VoIP,133.7.158.70,121.120.172.254,TCP,3.15,19.53,101.38,181.9,30,977
649,03/15/2024,21:51:06,Voice,VoIP,139.144.138.244,160.228.102.242,TCP,1.75,11.31,111.11,193.65,65,3777
650,03/14/2024,13:37:21,Voice,VoIP,198.4.51.8,152.163.122.132,ICMP,3.47,12.11,119.33,39.02,258,3486
651,03/14/2024,22:25:05,Video,TikTok,187.78.128.89,153.74.157.169,ICMP,3.93,12.78,232.61,159.06,97,4928
652,03/15/2024,15:45:30,Game,Steam,165.196.4.87,161.38.62.5,ICMP,4.19,11.89,211.45,71.53,187,3018
653,03/14/2024,14:08:19,Video,TikTok,166.135.72.144,193.253.18.36,TCP,3.83,14.69,142.33,24.25,265,4436
654,03/15/2024,03:55:51,Game,Steam,167.233.170.54,192.202.203.26,ICMP,1.61,15.4,122.91,294.58,77,1781
655,03/15/2024,11:07:34,Video,TikTok,119.40.179.83,110.47.204.185,TCP,2.23,10.02,15.67,147.77,44,2496
656,03/15/2024,11:39:51,Voice,VoIP,151.24.67.107,160.157.235.192,ICMP,3.3,17.56,45.94,110.55,225,2555
657,03/15/2024,19:08:56,Video,YouTube,161.43.236.210,127.209.32.25,ICMP,4.99,7.1,211.23,144.38,32,2018
658,03/15/2024,09:02:32,Voice,VoIP,166.86.214.102,124.75.90.100,ICMP,0.88,17.09,145.23,237.73,27,4330
659,03/15/2024,13:05:36,Video,TikTok,137.1.174.60,121.162.58.135,TCP,0.58,15.73,59.48,72.12,256,2159
660,03/15/2024,23:43:04,Game,Steam,182.93.155.27,130.153.45.3,TCP,1.44,1.8,245.12,168.58,24,68
661,03/15/2024,05:35:28,Video,YouTube,165.13.7.213,176.46.224.136,ICMP,2.01,11.27,145.58,242.76,102,3827
662,03/14/2024,04:00:49,Voice,VoIP,118.49.203.237,136.49.123.71,TCP,3.31,4.0,291.54,73.48,143,964
663,03/15/2024,14:09:50,Video,TikTok,107.185.168.192,178.46.238.141,ICMP,3.41,4.92,102.48,202.33,150,69
664,03/14/2024,13:44:41,Voice,VoIP,108.88.153.158,168.46.222.43,TCP,4.26,5.09,225.42,183.13,76,281
665,03/15/2024,01:15:45,Voice,VoIP,107.60.88.136,105.23.5.81,TCP,0.79,19.24,209.67,70.84,127,4849
666,03/14/2024,00:29:05,Game,Xbox,180.90.200.253,116.37.76.145,ICMP,2.37,7.52,206.89,98.94,192,3021
667,03/15/2024,09:53:06,Voice,VoIP,144.3.142.45,186.44.66.163,ICMP,2.8,18.87,262.51,223.7,184,2552
668,03/15/2024,12:51:41,Voice,VoIP,168.57.124.112,143.140.57.48,ICMP,2.78,10.5,157.62,123.22,187,352
669,03/14/2024,05:13:21,Voice,VoIP,177.232.240.88,156.152.14.90,ICMP,0.88,8.89,55.58,244.61,277,4725
670,03/14/2024,17:52:09,Video,TikTok,170.8.241.17,162.80.221.203,ICMP,2.65,13.97,293.03,215.37,254,114
671,03/15/2024,11:17:08,Game,Steam,138.53.241.144,127.122.39.224,ICMP,4.94,4.18,189.09,185.79,292,1053
672,03/14/2024,23:55:12,Game,Xbox,145.60.147.64,193.6.53.9,ICMP,1.85,8.61,168.37,241.5,115,4860
673,03/15/2024,20:37:39,Voice,VoIP,158.133.195.222,152.131.114.134,ICMP,2.31,7.9,182.16,296.31,72,4164
674,03/15/2024,16:05:29,Voice,VoIP,167.37.241.177,154.1.12.239,TCP,2.39,7.63,66.52,69.61,123,1135
675,03/15/2024,19:17:55,Game,Xbox,172.217.118.6,124.210.208.178,ICMP,4.93,5.75,143.2,82.98,294,4395
676,03/15/2024,10:08:57,Game,Xbox,104.175.139.221,119.77.121.28,TCP,2.88,8.13,211.73,169.48,77,2902
677,03/14/2024,14:28:58,Voice,VoIP,137.109.214.18,198.180.113.106,TCP,0.87,9.81,42.85,20.36,114,3043
678,03/14/2024,01:58:14,Video,YouTube,187.177.102.105,195.150.67.28,TCP,0.05,9.87,256.78,281.64,96,2224
679,03/14/2024,03:07:58,Video,YouTube,182.233.248.86,137.239.140.230,TCP,2.51,15.16,235.8,273.28,105,802
680,03/15/2024,20:21:11,Voice,VoIP,130.190.16.44,176.216.209.118,TCP,1.3,17.89,151.26,255.34,55,1675
681,03/15/2024,05:40:32,Voice,VoIP,199.38.89.242,146.48.127.107,ICMP,4.34,11.17,114.54,189.76,182,218
682,03/14/2024,08:06:09,Video,TikTok,172.23.227.221,157.223.246.116,TCP,4.58,11.29,100.24,59.09,181,4506
683,03/14/2024,23:10:41,Game,Xbox,147.74.181.80,154.66.231.8,TCP,0.2,16.59,287.03,119.53,221,4447
684,03/14/2024,08:36:05,Game,Steam,144.53.92.55,126.109.225.240,TCP,0.98,10.85,86.34,175.34,85,660
685,03/14/2024,13:00:06,Voice,VoIP,104.95.0.113,169.159.30.97,TCP,2.25,1.91,161.54,282.63,31,2715
686,03/14/2024,23:05:48,Voice,VoIP,160.39.231.143,102.217.88.125,ICMP,1.94,13.08,217.99,175.83,59,3496
687,03/15/2024,19:41:24,Game,Xbox,111.84.94.45,149.239.11.141,TCP,0.86,6.55,208.12,66.79,29,4267
688,03/15/2024,03:26:53,Game,Xbox,192.194.26.67,106.179.216.171,TCP,2.73,4.5,81.53,119.83,282,1343
689,03/15/2024,07:49:40,Video,TikTok,111.179.245.75,111.31.31.195,TCP,2.72,17.87,66.52,117.81,14,3101
690,03/14/2024,04:07:48,Game,Steam,131.44.225.0,171.33.115.56,TCP,0.3,12.68,141.56,259.26,70,900
691,03/15/2024,09:40:55,Video,TikTok,112.108.30.88,142.19.235.1,ICMP,4.68,1.08,128.05,162.9,252,313
692,03/15/2024,08:55:20,Game,Xbox,149.31.144.8,121.19.151.105,TCP,4.35,10.78,158.64,285.58,138,4827
693,03/14/2024,03:17:20,Voice,VoIP,186.205.140.194,118.40.15.147,TCP,0.34,18.9,224.8,240.65,191,2797
694,03/15/2024,02:18:50,Video,TikTok,150.118.191.106,149.70.148.108,ICMP,3.73,7.84,142.0,274.98,161,222
695,03/14/2024,09:45:22,Game,Xbox,190.121.5.39,121.130.223.123,ICMP,0.54,2.18,107.91,21.34,169,2831
696,03/14/2024,04:34:54,Video,YouTube,120.121.45.214,116.130.88.141,TCP,2.91,12.0,279.59,11.7,41,1452
697,03/14/2024,13:42:33,Game,Steam,109.122.74.71,196.246.210.234,ICMP,4.27,13.81,132.85,268.02,17,3735
698,03/14/2024,10:17:51,Voice,VoIP,138.82.205.91,157.121.255.145,TCP,3.79,7.06,177.64,270.71,125,2630
699,03/15/2024,12:15:18,Video,TikTok,134.192.90.68,134.53.12.41,TCP,1.71,5.92,64.81,163.57,175,479
700,03/14/2024,10:42:07,Video,TikTok,171.253.170.214,129.132.126.84,ICMP,1.15,5.79,65.54,265.74,105,3194
701,03/14/2024,17:15:53,Voice,VoIP,169.74.45.164,152.154.236.137,ICMP,0.17,1.76,80.99,140.39,240,1769
702,03/14/2024,06:14:30,Video,YouTube,155.98.98.166,112.31.24.144,TCP,2.62,9.53,102.91,144.84,20,3677
703,03/15/2024,08:17:54,Voice,VoIP,119.148.168.213,140.103.168.112,ICMP,4.03,4.33,247.39,284.57,170,2191
704,03/15/2024,05:40:50,Video,TikTok,175.208.226.217,134.24.141.106,ICMP,1.26,14.46,93.23,298.58,214,4355
705,03/15/2024,06:17:54,Video,TikTok,149.27.227.172,158.81.115.47,ICMP,1.9,8.02,104.85,43.49,75,734
706,03/14/2024,06:03:47,Video,YouTube,191.236.251.130,194.226.94.177,ICMP,0.96,8.01,33.37,97.33,290,302
707,03/14/2024,16:38:53,Video,TikTok,107.169.139.137,111.156.247.129,ICMP,0.92,2.17,83.97,249.84,132,928
708,03/14/2024,18:57:04,Game,Steam,140.122.67.195,133.50.8.209,ICMP,2.56,10.14,130.2,252.02,298,2764
709,03/14/2024,21:49:50,Voice,VoIP,108.205.74.231,130.39.247.44,ICMP,3.38,12.67,49.73,8.89,124,4798
710,03/15/2024,23:12:06,Game,Xbox,177.214.106.191,159.229.167.211,ICMP,0.17,3.41,59.54,166.66,51,3293
711,03/14/2024,01:34:15,Video,YouTube,126.95.160.72,120.255.8.151,ICMP,4.59,7.74,14.16,292.08,209,2067
712,03/14/2024,13:41:19,Game,Xbox,172.73.81.173,190.195.141.210,ICMP,2.09,2.52,150.71,266.5,187,2367
713,03/14/2024,12:24:49,Game,Xbox,157.244.212.148,110.214.107.152,TCP,3.62,12.37,258.45,96.38,150,2536
714,03/14/2024,05:14:51,Video,TikTok,134.62.95.224,179.55.107.233,TCP,1.51,11.58,109.11,56.62,219,1525
715,03/15/2024,09:37:19,Video,TikTok,126.49.170.42,174.243.111.21,ICMP,1.95,2.12,193.63,80.31,235,1888
716,03/14/2024,05:20:10,Game,Steam,154.150.174.96,190.96.219.190,ICMP,4.71,13.3,265.19,282.28,53,1897
717,03/15/2024,17:51:32,Game,Xbox,174.198.161.243,187.34.53.97,ICMP,0.3,3.45,273.49,204.21,163,4007
718,03/15/2024,14:11:28,Game,Xbox,142.224.129.80,189.24.25.54,ICMP,3.97,3.73,113.35,272.92,156,4121
719,03/15/2024,17:12:14,Game,Xbox,140.158.14.239,178.142.232.60,ICMP,1.19,8.55,139.89,206.09,10,127
720,03/15/2024,16:21:09,Voice,VoIP,118.245.207.220,144.204.16.224,TCP,1.4,9.69,271.54,20.87,188,403
721,03/15/2024,20:28:38,Voice,VoIP,100.202.159.173,108.235.80.210,TCP,2.17,9.06,141.55,232.85,143,277
722,03/14/2024,06:07:15,Voice,VoIP,137.215.137.161,170.84.63.196,ICMP,4.65,18.54,23.25,22.53,115,4229
723,03/14/2024,13:34:03,Game,Steam,168.57.116.144,130.109.212.113,ICMP,2.62,6.9,31.44,270.76,168,939
724,03/15/2024,05:37:28,Voice,VoIP,145.191.35.188,138.230.219.166,TCP,1.61,7.57,173.93,86.56,181,2957
725,03/14/2024,15:06:57,Game,Steam,135.112.177.205,117.58.238.216,ICMP,1.73,17.69,13.28,148.71,268,2135
726,03/14/2024,12:18:13,Video,TikTok,102.250.205.41,195.199.218.81,TCP,0.96,9.83,20.49,255.49,50,3123
727,03/14/2024,17:41:48,Video,YouTube,115.94.139.177,159.15.2.161,ICMP,2.27,13.37,284.44,217.08,67,527
728,03/14/2024,14:40:10,Video,YouTube,102.172.151.132,171.131.194.150,ICMP,2.93,9.39,43.53,11.67,82,4710
729,03/15/2024,05:45:47,Voice,VoIP,175.67.145.229,148.45.164.184,ICMP,4.7,5.4,290.74,135.71,107,4391
730,03/14/2024,08:17:56,Video,YouTube,105.148.35.82,186.197.33.25,ICMP,2.79,19.14,228.38,259.84,131,2003
731,03/14/2024,01:15:09,Video,YouTube,170.64.159.157,195.250.50.124,ICMP,3.14,9.66,258.12,157.45,154,831
732,03/14/2024,04:09:34,Game,Steam,111.215.9.116,170.194.151.137,ICMP,3.02,5.35,231.41,186.95,217,2934
733,03/14/2024,02:22:44,Video,TikTok,176.78.245.64,173.28.87.75,TCP,0.5,6.27,80.34,237.08,102,2484
734,03/14/2024,15:32:17,Game,Steam,137.131.193.104,191.104.153.173,TCP,3.06,18.98,169.99,28.01,290,985
735,03/14/2024,08:33:43,Game,Steam,189.2.76.242,171.95.136.44,TCP,2.69,14.83,222.78,178.36,195,1199
736,03/15/2024,08:04:44,Voice,VoIP,130.116.142.229,127.120.163.104,ICMP,3.72,1.07,256.99,41.59,172,4931
737,03/14/2024,06:36:16,Voice,VoIP,165.227.50.189,187.25.219.180,ICMP,2.77,14.24,232.33,137.05,102,4684
738,03/15/2024,00:09:38,Voice,VoIP,138.172.93.81,167.217.122.25,ICMP,4.59,3.13,78.4,23.12,212,1255
739,03/15/2024,21:47:15,Video,YouTube,148.187.219.244,181.149.219.14,TCP,3.83,14.13,243.24,186.74,55,2751
740,03/15/2024,17:42:55,Voice,VoIP,183.131.217.95,153.158.217.38,TCP,2.51,4.64,263.18,202.11,89,522
741,03/15/2024,13:02:20,Game,Xbox,124.197.80.107,169.21.199.134,ICMP,4.98,14.45,53.73,256.71,249,2035
742,03/15/2024,17:21:51,Voice,VoIP,196.203.143.174,129.116.174.208,ICMP,2.36,17.92,147.36,201.99,190,4519
743,03/14/2024,14:10:56,Voice,VoIP,187.21.122.218,114.130.154.151,TCP,1.33,16.94,10.5,82.72,237,4251
744,03/15/2024,14:37:13,Game,Xbox,130.201.11.97,181.143.192.153,TCP,1.41,16.57,152.48,24.15,48,4384
745,03/14/2024,21:44:08,Voice,VoIP,143.107.3.20,101.199.40.172,TCP,3.71,10.42,59.39,76.41,24,1884
746,03/14/2024,22:50:48,Video,YouTube,160.183.173.227,175.144.214.234,ICMP,0.35,3.26,275.85,236.51,245,3330
747,03/14/2024,09:57:00,Voice,VoIP,133.29.83.238,180.147.252.176,ICMP,0.58,1.27,127.78,125.01,159,1224
748,03/14/2024,08:26:55,Video,YouTube,131.84.202.117,151.31.174.146,ICMP,0.19,2.12,109.82,262.93,228,3712
749,03/14/2024,11:41:32,Voice,VoIP,198.92.171.44,121.173.19.240,TCP,1.46,14.82,93.41,218.42,253,2171
750,03/15/2024,07:01:02,Video,TikTok,197.161.234.230,155.108.178.77,ICMP,0.32,18.84,102.82,129.64,35,593
751,03/15/2024,13:07:37,Game,Steam,113.54.232.228,191.190.12.177,ICMP,0.16,13.92,125.11,73.77,298,3112
752,03/15/2024,02:43:28,Voice,VoIP,189.76.74.60,122.226.71.31,TCP,1.62,6.84,17.35,129.91,39,4738
753,03/15/2024,09:20:13,Video,TikTok,186.248.190.56,169.28.201.182,TCP,2.08,12.8,171.56,179.2,91,1643
754,03/15/2024,03:43:59,Voice,VoIP,112.228.140.59,154.209.208.177,ICMP,3.65,18.74,103.9,94.72,107,4174
755,03/14/2024,05:57:08,Video,TikTok,172.131.24.92,134.89.241.95,TCP,3.41,3.0,52.04,224.88,26,579
756,03/15/2024,02:35:41,Video,TikTok,159.80.205.239,116.250.163.253,ICMP,2.43,19.19,46.11,1.09,139,2588
757,03/14/2024,14:12:19,Voice,VoIP,156.128.242.54,112.71.165.84,ICMP,1.64,3.93,42.02,108.56,130,4941
758,03/15/2024,13:10:26,Voice,VoIP,131.71.29.218,116.113.89.58,ICMP,0.57,6.75,291.02,175.5,268,4181
759,03/15/2024,12:31:10,Voice,VoIP,116.137.208.149,192.23.184.11,ICMP,2.33,1.32,191.52,263.05,13,1258
760,03/15/2024,01:22:55,Game,Xbox,181.73.207.119,195.208.71.98,ICMP,2.85,19.64,6.25,139.77,244,4438
761,03/14/2024,19:18:12,Voice,VoIP,188.63.162.193,133.235.115.234,TCP,2.34,19.56,26.11,16.17,44,4271
762,03/14/2024,12:59:27,Video,YouTube,123.244.72.198,174.163.9.66,ICMP,0.14,6.66,180.11,277.59,38,3463
763,03/15/2024,09:42:59,Game,Steam,126.232.9.235,145.210.118.223,TCP,0.3,4.07,144.72,280.62,49,4849
764,03/14/2024,05:28:37,Video,TikTok,143.241.128.48,199.129.34.244,ICMP,4.12,17.63,83.02,29.03,296,419
765,03/15/2024,06:07:20,Video,YouTube,131.40.1.22,167.6.250.101,ICMP,0.36,11.6,158.56,272.71,16,3413
766,03/15/2024,17:32:37,Video,YouTube,196.224.207.153,185.177.12.47,ICMP,2.64,12.42,54.09,149.17,99,96
767,03/14/2024,12:08:03,Game,Steam,140.39.96.36,112.15.31.73,TCP,1.71,15.6,68.42,62.8,16,1985
768,03/14/2024,19:32:48,Video,YouTube,139.221.131.123,168.180.204.37,TCP,4.68,8.49,135.3,184.39,122,875
769,03/14/2024,10:21:05,Video,YouTube,147.55.220.32,108.165.153.106,ICMP,1.28,6.33,185.25,198.87,31,3300
770,03/15/2024,23:28:41,Voice,VoIP,147.233.5.9,166.98.140.55,ICMP,1.32,19.87,203.79,18.68,113,1905
771,03/15/2024,14:38:11,Voice,VoIP,182.48.251.109,103.91.85.225,TCP,1.77,11.94,107.96,120.41,115,2006
772,03/15/2024,16:11:57,Video,TikTok,196.237.222.135,188.11.101.217,ICMP,0.55,19.08,170.65,238.63,99,691
773,03/14/2024,00:09:10,Video,YouTube,199.31.35.6,170.1.252.2,TCP,4.14,19.39,123.04,176.52,99,254
774,03/14/2024,11:15:54,Voice,VoIP,167.206.36.98,131.127.254.246,ICMP,4.65,10.06,220.23,133.08,248,185
775,03/15/2024,05:40:01,Voice,VoIP,130.234.92.22,128.82.91.110,TCP,0.04,1.61,212.98,64.34,27,2086
776,03/14/2024,20:45:15,Game,Xbox,133.95.226.235,144.3.4.244,TCP,1.99,9.07,56.65,147.16,71,4862
777,03/15/2024,02:20:14,Game,Xbox,129.128.145.207,193.231.46.238,TCP,0.7,14.95,222.01,188.12,225,1526
778,03/15/2024,00:12:38,Video,YouTube,151.17.67.242,175.158.199.148,TCP,2.39,10.33,8.92,276.92,187,1158
779,03/15/2024,04:53:28,Game,Steam,186.45.146.198,186.167.81.138,TCP,1.12,18.16,201.12,168.92,137,1434
780,03/15/2024,05:05:47,Game,Steam,102.63.47.105,123.130.66.150,ICMP,4.78,11.04,156.64,242.59,265,4838
781,03/14/2024,20:52:27,Game,Steam,170.34.78.109,127.72.76.216,TCP,1.09,10.99,294.63,257.71,297,3458
782,03/14/2024,16:40:23,Voice,VoIP,187.32.213.125,108.124.177.251,ICMP,3.45,5.07,256.08,53.13,148,477
783,03/14/2024,10:23:07,Voice,VoIP,124.255.97.147,163.238.197.62,TCP,4.31,15.42,299.1,11.87,241,2048
784,03/14/2024,15:14:42,Video,YouTube,146.1.45.13,152.64.108.18,TCP,1.48,19.64,14.07,145.34,83,3859
785,03/15/2024,07:10:47,Game,Xbox,101.118.197.61,110.162.122.215,ICMP,3.16,15.05,230.13,95.61,110,4187
786,03/15/2024,13:26:47,Video,TikTok,178.45.124.19,126.0.128.71,ICMP,4.86,6.41,23.7,213.18,100,2891
787,03/15/2024,01:32:29,Game,Xbox,125.121.63.247,192.21.221.76,TCP,2.88,11.64,148.98,279.11,192,3152
788,03/15/2024,22:29:07,Voice,VoIP,105.209.253.186,186.234.75.76,ICMP,3.15,11.62,7.71,206.77,172,2549
789,03/14/2024,03:52:54,Voice,VoIP,195.21.184.158,169.241.5.129,ICMP,3.08,13.72,202.69,117.0,216,3230
790,03/14/2024,20:40:36,Video,TikTok,171.75.126.157,190.176.171.80,ICMP,4.0,3.81,67.79,37.66,38,1302
791,03/15/2024,13:16:54,Game,Xbox,168.240.250.223,170.50.9.4,ICMP,3.56,17.87,207.03,27.61,220,1734
792,03/15/2024,13:50:02,Video,TikTok,113.164.95.137,151.157.192.5,TCP,1.29,2.91,222.93,218.78,30,4159
793,03/15/2024,00:10:48,Video,TikTok,100.117.112.83,166.31.13.93,TCP,0.58,11.62,247.61,43.11,295,902
794,03/14/2024,05:25:59,Game,Steam,163.123.155.154,117.84.112.135,TCP,1.39,18.96,178.98,252.99,192,3694
795,03/14/2024,08:17:27,Game,Steam,143.152.86.231,189.23.199.139,TCP,0.68,7.1,291.04,178.53,10,2887
796,03/14/2024,15:48:39,Game,Xbox,166.85.219.68,189.140.223.57,TCP,0.35,5.31,8.73,116.81,171,3347
797,03/14/2024,04:04:19,Video,TikTok,195.92.123.143,109.195.161.151,TCP,0.76,7.49,189.3,209.34,166,4507
798,03/14/2024,17:55:35,Game,Steam,144.17.145.239,171.1.31.9,ICMP,0.28,13.18,178.52,64.3,25,2580
799,03/14/2024,04:16:57,Voice,VoIP,114.118.61.23,180.104.215.150,ICMP,4.88,17.82,243.7,228.44,10,1948
800,03/15/2024,08:39:50,Video,TikTok,197.194.108.9,112.30.142.205,ICMP,4.59,18.06,292.06,26.96,39,2386
801,03/14/2024,02:20:13,Game,Steam,127.111.177.91,184.132.180.128,TCP,1.93,16.85,247.98,67.63,102,1038
802,03/14/2024,15:33:46,Game,Steam,163.161.52.40,171.55.212.219,TCP,4.3,19.97,225.05,199.74,153,3108
803,03/14/2024,08:34:25,Voice,VoIP,167.180.87.139,142.113.82.211,ICMP,1.71,8.79,167.53,111.47,11,2357
804,03/15/2024,10:43:08,Voice,VoIP,111.108.157.44,176.88.17.225,TCP,3.6,8.68,233.12,259.95,114,2822
805,03/15/2024,03:16:08,Video,TikTok,168.127.188.192,108.13.159.145,ICMP,1.42,13.68,121.39,223.37,107,623
806,03/14/2024,22:50:46,Game,Xbox,165.107.202.34,100.64.154.222,TCP,0.68,4.59,261.74,48.97,235,76
807,03/14/2024,08:29:30,Game,Steam,162.45.207.205,161.51.151.133,ICMP,0.79,9.57,253.11,281.85,218,778
808,03/15/2024,16:45:45,Game,Steam,142.180.73.109,197.170.17.189,ICMP,1.63,11.8,15.99,265.23,11,3390
809,03/14/2024,00:26:35,Video,YouTube,126.99.187.238,183.112.247.77,ICMP,0.47,8.58,139.55,51.02,14,2315
810,03/15/2024,22:30:15,Voice,VoIP,184.225.41.76,126.71.172.93,ICMP,2.67,3.43,119.63,49.22,144,1118
811,03/15/2024,10:05:41,Voice,VoIP,112.207.98.219,153.134.96.92,TCP,3.37,19.98,231.11,31.78,55,2332
812,03/15/2024,03:19:23,Game,Steam,146.149.140.142,102.109.80.26,TCP,2.71,5.72,253.73,195.23,137,3921
813,03/15/2024,21:53:50,Game,Xbox,195.74.211.215,145.193.2.189,ICMP,0.18,3.34,57.28,27.39,118,1774
814,03/15/2024,18:11:02,Game,Xbox,153.77.199.176,158.153.133.102,ICMP,1.58,8.89,174.49,75.96,297,4022
815,03/15/2024,23:57:38,Video,TikTok,178.62.209.167,158.88.147.147,TCP,3.82,5.49,19.27,122.54,60,3634
816,03/15/2024,05:11:13,Game,Xbox,101.49.33.176,124.57.75.10,ICMP,4.03,7.56,278.3,64.14,211,1235
817,03/15/2024,16:19:46,Video,TikTok,120.248.75.24,181.46.29.141,ICMP,2.61,6.94,184.91,68.71,167,587
818,03/14/2024,04:09:38,Game,Xbox,182.168.59.138,116.184.49.81,ICMP,0.92,11.34,83.14,288.69,111,4604
819,03/15/2024,13:30:07,Voice,VoIP,187.69.210.161,134.167.24.136,TCP,0.27,8.07,267.01,61.01,25,1737
820,03/14/2024,02:48:08,Video,YouTube,193.41.67.120,132.141.43.74,ICMP,3.94,8.3,118.67,95.9,93,3620
821,03/15/2024,02:24:42,Video,YouTube,151.132.60.229,156.23.148.247,ICMP,3.65,15.89,277.94,170.42,89,2891
822,03/15/2024,04:51:05,Game,Xbox,125.55.190.24,142.50.146.230,ICMP,4.82,7.35,56.05,76.92,229,2284
823,03/14/2024,02:18:00,Video,TikTok,132.253.57.0,102.224.90.118,ICMP,3.54,12.32,292.72,71.86,55,1051
824,03/15/2024,01:07:29,Video,TikTok,149.114.76.77,142.100.163.245,ICMP,2.44,13.48,146.88,156.05,266,4981
825,03/14/2024,12:35:14,Game,Steam,161.236.53.226,169.231.237.48,ICMP,4.2,12.83,197.27,29.68,133,2340
826,03/15/2024,09:54:36,Game,Steam,170.161.220.147,157.87.194.119,TCP,3.99,15.52,19.18,185.01,192,4662
827,03/15/2024,02:32:33,Voice,VoIP,146.156.137.123,194.178.122.170,ICMP,2.69,18.82,142.06,67.03,147,3179
828,03/15/2024,16:05:59,Voice,VoIP,165.29.34.202,114.226.180.76,TCP,2.14,2.1,177.76,177.13,187,2650
829,03/14/2024,07:13:24,Video,YouTube,107.199.184.113,103.132.33.43,ICMP,2.83,5.66,195.55,59.56,130,4215
830,03/14/2024,17:07:48,Voice,VoIP,107.226.95.188,161.53.58.144,TCP,4.52,3.8,18.68,262.18,286,4165
831,03/15/2024,22:17:06,Video,TikTok,101.221.154.253,149.97.207.12,ICMP,2.2,7.53,200.75,118.48,104,3118
832,03/15/2024,00:58:14,Video,YouTube,112.244.206.239,112.170.13.130,TCP,4.71,13.63,62.16,231.69,265,521
833,03/15/2024,01:10:59,Voice,VoIP,173.45.112.148,110.169.131.253,ICMP,4.15,11.71,86.46,208.66,237,2425
834,03/14/2024,04:11:57,Game,Steam,180.126.6.22,173.223.210.88,TCP,1.31,10.83,51.16,252.33,171,2106
835,03/15/2024,16:06:53,Voice,VoIP,103.67.32.163,100.75.157.245,TCP,1.56,12.37,176.77,257.14,295,878
836,03/15/2024,11:20:14,Game,Steam,129.109.0.204,118.88.119.3,ICMP,2.8,11.31,268.17,265.39,219,638
837,03/14/2024,19:17:07,Video,TikTok,100.23.8.26,110.236.11.2,TCP,0.89,2.83,297.27,283.33,113,3736
838,03/14/2024,03:42:32,Voice,VoIP,117.222.32.200,174.172.238.191,ICMP,1.8,8.32,81.6,227.84,270,2541
839,03/15/2024,08:07:42,Video,TikTok,197.84.156.23,183.126.90.184,ICMP,2.69,1.06,136.22,284.29,181,3779
840,03/14/2024,02:17:09,Game,Steam,138.23.42.58,149.86.104.77,TCP,0.54,16.35,179.75,197.89,250,1008
841,03/15/2024,20:12:40,Voice,VoIP,123.202.62.43,157.59.143.118,ICMP,2.99,14.41,61.99,97.54,172,319
842,03/15/2024,03:50:59,Video,YouTube,104.214.72.32,187.127.21.92,TCP,4.0,14.79,46.89,131.85,265,1754
843,03/15/2024,09:50:47,Game,Xbox,179.227.236.78,189.86.99.103,ICMP,2.85,7.14,118.47,133.16,272,2823
844,03/15/2024,03:53:28,Voice,VoIP,121.143.138.87,170.121.20.76,ICMP,3.51,19.88,242.55,157.88,43,3485
845,03/14/2024,08:46:26,Game,Steam,110.178.202.232,196.161.212.95,TCP,3.84,8.31,64.74,7.55,219,3073
846,03/15/2024,22:33:53,Game,Xbox,156.189.81.132,105.81.1.38,TCP,0.39,5.73,291.44,245.0,127,3551
847,03/15/2024,18:50:57,Game,Xbox,195.244.212.22,124.2.134.9,ICMP,2.73,1.52,66.59,266.69,289,1065
848,03/15/2024,05:46:44,Voice,VoIP,127.170.32.187,140.86.96.44,TCP,4.5,3.94,154.67,91.79,220,1341
849,03/15/2024,16:04:15,Game,Xbox,119.94.36.13,119.233.215.3,ICMP,3.84,7.48,4.5,235.27,293,4204
850,03/15/2024,04:43:04,Video,TikTok,144.49.127.185,172.95.125.172,TCP,4.06,10.11,74.17,215.66,177,1487
851,03/15/2024,05:54:46,Voice,VoIP,125.74.52.172,151.229.59.248,TCP,3.24,13.97,253.86,19.87,22,3396
852,03/14/2024,16:50:29,Voice,VoIP,156.169.131.177,173.193.254.17,TCP,1.69,5.85,32.83,179.47,49,1874
853,03/14/2024,06:23:41,Voice,VoIP,186.254.37.204,197.219.21.189,ICMP,2.52,9.16,60.26,10.64,201,1633
854,03/14/2024,18:39:17,Voice,VoIP,136.167.74.78,134.75.131.218,TCP,4.92,8.01,159.81,153.11,113,2545
855,03/14/2024,11:14:29,Game,Xbox,138.219.144.10,124.172.50.45,TCP,1.57,14.67,129.36,153.52,269,4133
856,03/15/2024,17:00:44,Game,Xbox,170.204.145.50,122.161.220.29,TCP,2.6,12.49,126.66,89.0,145,1787
857,03/14/2024,23:57:15,Game,Xbox,195.133.180.51,194.3.96.144,ICMP,3.47,6.73,242.01,121.29,237,993
858,03/15/2024,12:57:59,Voice,VoIP,162.63.253.225,172.31.201.181,ICMP,4.75,12.55,286.63,223.79,298,2009
859,03/15/2024,23:34:46,Voice,VoIP,180.102.171.3,151.210.30.29,TCP,4.47,17.6,167.57,160.55,66,343
860,03/14/2024,10:47:18,Game,Xbox,121.218.2.142,121.243.189.77,TCP,4.73,17.34,254.36,79.19,76,3188
861,03/15/2024,20:43:14,Video,YouTube,172.18.203.10,167.85.246.135,TCP,3.83,15.9,255.48,74.78,123,3280
862,03/14/2024,07:12:19,Video,TikTok,165.135.230.131,130.163.21.10,TCP,2.72,4.82,5.05,164.39,172,3260
863,03/14/2024,11:55:28,Game,Xbox,166.128.208.235,143.220.106.12,TCP,0.2,7.81,58.27,203.95,63,4227
